"Tabla","Codigo","Nombre","Descripcion","Habilitado","Aplicacion","IsStandardGEL","IsStandardMSPS","Extra_I:AplicaASexo","Extra_II:EdadMinima","Extra_III:EdadMaxima","Extra_IV:GrupoMortalidad","Extra_V","Extra_VI:Capitulo","Extra_VII:Grupo","Extra_VIII:SubGrupo","Extra_IX:Categoria","Extra_X:Sexo","ValorRegistro","UsuarioResponsable","Fecha_Actualizacion","IsPublicPrivate"
"CIE10","Q932","CROMOSOMA REEMPLAZADO POR ANILLO O DICENTRICO","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q933","SUPRESION DEL BRAZO CORTO DEL CROMOSOMA 4","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q934","SUPRESION DEL BRAZO CORTO DEL CROMOSOMA 5","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q935","OTRAS SUPRESIONES DE PARTE DE UN CROMOSOMA","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q936","SUPRESIONES VISIBLES SOLO EN LA PROMETAFASE","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q937","SUPRESIONES CON OTROS REORDENAMIENTOS COMPLEJOS","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q938","OTRAS SUPRESIONES DE LOS AUTOSOMAS","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q939","SUPRESION DE LOS AUTOSOMAS, NO ESPECIFICADA","MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q93","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q950","TRANSLOCACION EQUILIBRADA E INSERCION EN INDIVIDUO NORMAL","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q951","INVERSION CROMOSOMICA EN INDIVIDUO NORMAL","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q952","REORDENAMIENTO AUTOSOMICO EQUILIBRADO EN INDIVIDUO ANORMAL","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q953","REORDENAMIENTO AUTOSOMICO/SEXUAL EQUILIBRADO EN INDIVIDUO ANORMAL","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q954","INDIVIDUOS CON HETEROCROMATINA MARCADORA","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q955","INDIVIDUOS CON SITIO FRAGIL AUTOSOMICO","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q958","OTROS REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q959","REORDENAMIENTO EQUILIBRADO Y MARCADOR ESTRUCTURAL, SIN OTRA ESPECIFICACION","REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q95","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q960","CARIOTIPO 45,X","SINDROME DE TURNER","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q96","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q961","CARIOTIPO 46,X ISO (XQ)","SINDROME DE TURNER","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q96","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q962","CARIOTIPO 46,X CON CROMOSOMA SEXUAL ANORMAL EXCEPTO ISO (XQ)","SINDROME DE TURNER","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q96","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q963","MOSAICO 45, X/46,XX O XY","SINDROME DE TURNER","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q96","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q964","MOSAICO 45,X/OTRA(S) LINEA(S) CELULAR(ES) CON CROMOSOMA SEXUAL ANORMAL","SINDROME DE TURNER","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q96","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q968","OTRAS VARIANTES DEL SINDROME DE TURNER","SINDROME DE TURNER","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q96","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q969","SINDROME DE TURNER, NO ESPECIFICADO","SINDROME DE TURNER","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q96","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q970","CARIOTIPO 47, XXX","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q97","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q971","MUJER CON MAS DE TRES CROMOSOMAS X","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q97","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q972","MOSAICO, LINEAS CON NUMERO VARIABLE DE CROMOSOMAS X","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q97","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q973","MUJER CON CARIOTIPO 46, XY","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q97","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q978","OTRAS ANOMALIAS DE LOS CROMOSOMAS  SEXUALES, CON FENOTIPO FEMENINO, ESPECIFICADAS","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q97","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q979","ANOMALIA DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, SIN OTRA ESPECIFICACION","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q97","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q980","SINDROME DE KLINEFELTER, CARIOTIPO 47, XXY","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q981","SINDROME DE KLINEFELTER, HOMBRE CON MAS DE DOS CROMOSOMAS X","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q982","SINDROME DE KLINEFELTER, HOMBRE CON CARIOTIPO 46, XX","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q983","OTRO HOMBRE CON CARIOTIPO 46, XX","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q984","SINDROME DE KLINEFELTER, NO ESPECIFICADO","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q985","CARIOTIPO 47, XYY","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q986","HOMBRE CON CROMOSOMA SEXUAL ESTRUCTURALMENTE ANORMAL","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q987","HOMBRE CON MOSAICO DE CROMOSOMAS SEXUALES","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q988","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, ESPECIFICADAS","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q989","ANOMALIA DE LOS CROMOSOMAS SEXUALES, FENOTIPO MASCULINO, SIN OTRA ESPECIFICACION","OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q98","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q990","QUIMERA 46, XX/46, XY","OTRAS ANOMALIAS CROMOSOMICAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q99","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q991","HERMAFRODITA VERDADERO 46, XX","OTRAS ANOMALIAS CROMOSOMICAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q99","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q992","CROMOSOMA X FRAGIL","OTRAS ANOMALIAS CROMOSOMICAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q99","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q998","OTRAS ANOMALIAS DE LOS CROMOSOMAS, ESPECIFICADAS","OTRAS ANOMALIAS CROMOSOMICAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q99","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","Q999","ANOMALIA CROMOSOMICA, NO ESPECIFICADA","OTRAS ANOMALIAS CROMOSOMICAS, NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","17","MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)","Q99","","17","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R000","TAQUICARDIA, NO ESPECIFICADA","ANORMALIDADES DEL LATIDO CARDIACO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R00","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R001","BRADICARDIA, NO ESPECIFICADA","ANORMALIDADES DEL LATIDO CARDIACO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R00","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R002","PALPITACIONES","ANORMALIDADES DEL LATIDO CARDIACO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R00","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R008","OTRAS ANORMALIDADES DEL LATIDO CARDIACO Y LAS NO ESPECIFICADAS","ANORMALIDADES DEL LATIDO CARDIACO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R00","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R010","SOPLOS CARDIACOS BENIGNOS O INOCENTES","SOPLOS Y OTROS SONIDOS CARDIACOS","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R01","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R011","SOPLO CARDIACO, NO ESPECIFICADO","SOPLOS Y OTROS SONIDOS CARDIACOS","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R01","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R012","OTROS SONIDOS CARDIACOS","SOPLOS Y OTROS SONIDOS CARDIACOS","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R01","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R02X","GANGRENA, NO CLASIFICADA EN OTRA PARTE","GANGRENA, NO CLASIFICADA EN OTRA PARTE","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R02","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R030","LECTURA ELEVADA DE LA PRESION SANGUINEA, SIN DIAGNOSTICO DE HIPERTENSION","LECTURA DE PRESION SANGUINEA ANORMAL, SIN DIAGNOSTICO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R03","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R031","LECTURA DE PRESION BAJA NO ESPECIFICA","LECTURA DE PRESION SANGUINEA ANORMAL, SIN DIAGNOSTICO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R03","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R040","EPISTAXIS","HEMORRAGIAS DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R04","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R041","HEMORRAGIA DE LA GARGANTA","HEMORRAGIAS DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R04","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R042","HEMOPTISIS","HEMORRAGIAS DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R04","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R048","HEMORRAGIA DE OTROS SITIOS DE LAS VIAS RESPIRATORIAS","HEMORRAGIAS DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R04","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R049","HEMORRAGIA DE LAS VIAS RESPIRATORIAS, NO ESPECIFICADA","HEMORRAGIAS DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R04","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R05X","TOS","TOS","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R05","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R060","DISNEA","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","120","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R061","ESTRIDOR","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","120","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R062","SILBIDO","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R063","RESPIRACION PERIODICA","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R064","HIPERVENTILACION","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R065","RESPIRACION CON LA BOCA","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R066","HIPO","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R067","ESTORNUDO","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R068","OTRAS ANORMALIDADES DE LA RESPIRACION Y LAS NO ESPECIFICADAS","ANORMALIDADES DE LA RESPIRACION","SI","","False","False","3","0","120","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R06","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R070","DOLOR DE GARGANTA","DOLOR DE GARGANTA Y EN EL PECHO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R07","","18","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","R071","DOLOR EN EL PECHO AL RESPIRAR","DOLOR DE GARGANTA Y EN EL PECHO","SI","","False","False","3","0","999","18","SINTOMAS, SIGNOS Y HALLAZGOS ANORMALES CLINICOS Y DE LABORATORIO, NO CLASIFICADOS EN OTRA PARTE (R00-R99)","R07","","18","","A","","","2025-11-23 04:08:45 PM",""
